B00, 100
B00, Trade, 85070.673, 155, B00, S04, 1
B00, Trade, 85075.231, 155, B00, S22, 1
B00, Trade, 85090.404, 159, S24, B00, 1
B00, Trade, 85092.269, 159, S19, B00, 1
B00, Trade, 85121.019, 163, S02, B00, 1
B00, Trade, 85140.808, 153, B00, S04, 1
B00, Trade, 85148.769, 160, S00, B00, 1
B00, Trade, 85160.673, 159, B00, S07, 1
B00, Trade, 85179.365, 166, S22, B00, 1
B00, Trade, 85183.269, 154, B00, S17, 1
B00, Trade, 85206.615, 151, B00, S23, 1
B00, Trade, 85218.750, 152, B00, S05, 1
B00, Trade, 85228.308, 152, S11, B00, 1
B00, Trade, 85239.885, 157, S05, B00, 1
B00, Trade, 85270.923, 159, S24, B00, 1
B00, Trade, 85272.904, 156, B00, S17, 1
B00, Trade, 85296.654, 149, B00, S03, 1
B00, Trade, 85302.692, 159, B00, S16, 1
B00, Trade, 85310.481, 153, B00, S08, 1
B00, Trade, 85322.154, 159, B00, S07, 1
B00, Trade, 85335.077, 153, S00, B00, 1
B00, Trade, 85348.538, 152, B00, S01, 1
B00, Trade, 85366.269, 159, S00, B00, 1
B00, Trade, 85379.692, 160, S05, B00, 1
B00, Trade, 85397.442, 149, S07, B00, 1
B00, Trade, 85404.577, 152, S15, B00, 1
B00, Trade, 85420.577, 155, B00, S16, 1
B00, Trade, 85428.500, 159, S24, B00, 1
B00, Trade, 85442.731, 151, B00, S21, 1
B00, Trade, 85451.904, 148, B00, S04, 1
B00, Trade, 85453.750, 150, S09, B00, 1
B00, Trade, 85474.365, 149, B00, S06, 1
B00, Trade, 85480.788, 153, S22, B00, 1
B00, Trade, 85493.500, 160, B00, S13, 1
B00, Trade, 85500.577, 149, B00, S00, 1
B00, Trade, 85506.462, 156, S09, B00, 1
B00, Trade, 85523.423, 149, S05, B00, 1
B00, Trade, 85552.000, 150, B00, S08, 1
B00, Trade, 85563.808, 157, B00, S13, 1
B00, Trade, 85569.865, 153, B00, S21, 1
B00, Trade, 85598.000, 149, B00, S02, 1
B00, Trade, 85614.269, 150, B00, S06, 1
