B00, 100
B00, Trade, 85249.404, 158, B00, S11, 1
B00, Trade, 85260.538, 155, B00, S22, 1
B00, Trade, 85275.154, 154, B00, S22, 1
B00, Trade, 85281.462, 156, B00, S00, 1
B00, Trade, 85287.673, 153, P01, B00, 1
B00, Trade, 85296.404, 156, B00, S14, 1
B00, Trade, 85317.635, 153, B00, S13, 1
B00, Trade, 85320.250, 153, S06, B00, 1
B00, Trade, 85335.692, 149, B00, S06, 1
B00, Trade, 85355.404, 152, B00, S24, 1
B00, Trade, 85363.538, 154, B00, S03, 1
B00, Trade, 85380.423, 157, B00, S17, 1
B00, Trade, 85387.904, 149, B00, S09, 1
B00, Trade, 85398.596, 149, B00, S19, 1
B00, Trade, 85409.212, 153, B00, S14, 1
B00, Trade, 85422.038, 151, B00, S21, 1
B00, Trade, 85435.962, 153, B00, S17, 1
B00, Trade, 85441.846, 157, S02, B00, 1
B00, Trade, 85454.346, 151, B00, S16, 1
B00, Trade, 85467.481, 158, B00, S14, 1
B00, Trade, 85482.192, 152, B00, S04, 1
B00, Trade, 85499.712, 155, S02, B00, 1
B00, Trade, 85510.481, 156, P01, B00, 1
B00, Trade, 85527.750, 148, B00, S09, 1
B00, Trade, 85550.962, 150, B00, S16, 1
B00, Trade, 85559.250, 155, B00, S22, 1
B00, Trade, 85569.115, 155, B00, S14, 1
B00, Trade, 85578.462, 156, B00, S21, 1
B00, Trade, 85586.558, 152, B00, S06, 1
B00, Trade, 85596.808, 158, B00, S11, 1
B00, Trade, 85607.250, 158, B00, S23, 1
B00, Trade, 85618.096, 155, B00, S24, 1
B00, Trade, 85625.558, 154, B00, S14, 1
B00, Trade, 85640.212, 150, B00, S04, 1
B00, Trade, 85649.250, 159, B00, S23, 1
B00, Trade, 85664.712, 155, S14, B00, 1
B00, Trade, 85672.596, 156, B00, S15, 1
B00, Trade, 85684.750, 154, B00, S08, 1
B00, Trade, 85690.096, 153, B00, S00, 1
B00, Trade, 85699.788, 156, B00, S00, 1
B00, Trade, 85722.904, 153, S24, B00, 1
B00, Trade, 85747.077, 152, B00, S19, 1
B00, Trade, 85758.481, 150, B00, S10, 1
B00, Trade, 85771.096, 147, B00, S19, 1
B00, Trade, 85777.192, 150, B00, S13, 1
B00, Trade, 85792.923, 149, B00, S23, 1
B00, Trade, 85799.154, 154, P01, B00, 1
B00, Trade, 85808.500, 153, B00, S20, 1
B00, Trade, 85829.269, 152, B00, S24, 1
B00, Trade, 85841.673, 148, B00, S17, 1
B00, Trade, 85849.750, 155, B00, S16, 1
B00, Trade, 85862.692, 151, B00, S24, 1
B00, Trade, 85873.500, 154, B00, S13, 1
B00, Trade, 85875.904, 153, B00, S07, 1
B00, Trade, 85888.346, 154, B00, S10, 1
B00, Trade, 85904.462, 149, B00, S11, 1
B00, Trade, 85910.538, 153, B00, S09, 1
B00, Trade, 85928.404, 148, B00, S04, 1
B00, Trade, 85930.288, 147, B00, S13, 1
B00, Trade, 85945.096, 158, B00, S08, 1
B00, Trade, 85955.423, 149, B00, S10, 1
B00, Trade, 85965.769, 161, S22, B00, 1
B00, Trade, 85976.212, 152, B00, S09, 1
B00, Trade, 85985.615, 154, B00, S05, 1
B00, Trade, 86008.404, 161, B00, S10, 1
B00, Trade, 86018.673, 157, B00, S11, 1
B00, Trade, 86032.846, 153, B00, S05, 1
B00, Trade, 86062.135, 158, B00, S17, 1
B00, Trade, 86069.019, 150, B00, S16, 1
B00, Trade, 86081.212, 154, B00, S09, 1
B00, Trade, 86093.654, 152, B00, S06, 1
B00, Trade, 86095.577, 153, B00, S15, 1
B00, Trade, 86112.635, 155, B00, S15, 1
B00, Trade, 86122.462, 152, B00, S20, 1
B00, Trade, 86125.308, 152, B00, S22, 1
