B00, 100
B00, Trade, 85184.288, 163, B00, S13, 1
B00, Trade, 85194.481, 154, P01, B00, 1
B00, Trade, 85207.519, 160, B00, S24, 1
B00, Trade, 85227.942, 149, B00, S15, 1
B00, Trade, 85231.865, 151, S18, B00, 1
B00, Trade, 85239.596, 161, B00, S16, 1
B00, Trade, 85251.423, 159, B00, S24, 1
B00, Trade, 85258.365, 154, B00, S03, 1
B00, Trade, 85268.750, 151, B00, S11, 1
B00, Trade, 85279.577, 161, S03, B00, 1
B00, Trade, 85293.654, 153, S24, B00, 1
B00, Trade, 85306.596, 157, B00, S13, 1
B00, Trade, 85324.827, 159, S07, B00, 1
B00, Trade, 85342.346, 150, B00, S16, 1
B00, Trade, 85345.481, 148, B00, S22, 1
B00, Trade, 85360.096, 154, B00, S03, 1
B00, Trade, 85376.442, 151, B00, S05, 1
B00, Trade, 85387.212, 158, B00, S15, 1
B00, Trade, 85401.442, 155, B00, S19, 1
B00, Trade, 85414.865, 157, S02, B00, 1
B00, Trade, 85426.885, 164, B00, S07, 1
B00, Trade, 85443.769, 152, B00, S08, 1
B00, Trade, 85445.000, 152, B00, S23, 1
B00, Trade, 85462.750, 157, S16, B00, 1
B00, Trade, 85466.481, 162, B00, S14, 1
B00, Trade, 85474.712, 158, S21, B00, 1
B00, Trade, 85491.019, 151, B00, S07, 1
B00, Trade, 85494.885, 154, B00, S20, 1
B00, Trade, 85507.058, 156, B00, S07, 1
B00, Trade, 85519.846, 155, B00, S11, 1
B00, Trade, 85522.808, 154, B00, S00, 1
B00, Trade, 85537.135, 154, B00, S13, 1
B00, Trade, 85549.750, 157, S02, B00, 1
B00, Trade, 85556.038, 157, S02, B00, 1
B00, Trade, 85574.135, 153, B00, S00, 1
B00, Trade, 85583.346, 158, S03, B00, 1
B00, Trade, 85601.788, 161, B00, S23, 1
B00, Trade, 85632.058, 149, B00, S14, 1
B00, Trade, 85641.000, 154, S22, B00, 1
B00, Trade, 85651.058, 153, B00, S19, 1
B00, Trade, 85661.596, 149, B00, S21, 1
B00, Trade, 85670.212, 155, B00, S02, 1
B00, Trade, 85682.769, 148, B00, S01, 1
B00, Trade, 85690.250, 155, P01, B00, 1
B00, Trade, 85702.481, 150, B00, S18, 1
B00, Trade, 85708.212, 155, B00, S20, 1
B00, Trade, 85722.019, 144, B00, S23, 1
B00, Trade, 85735.327, 158, B00, S00, 1
B00, Trade, 85741.250, 155, S06, B00, 1
B00, Trade, 85760.500, 152, S21, B00, 1
B00, Trade, 85766.192, 157, S20, B00, 1
B00, Trade, 85782.692, 151, S05, B00, 1
B00, Trade, 85787.962, 150, B00, S13, 1
B00, Trade, 85806.077, 155, B00, S24, 1
B00, Trade, 85823.827, 149, S02, B00, 1
B00, Trade, 85833.865, 150, B00, S05, 1
B00, Trade, 85838.654, 155, S22, B00, 1
B00, Trade, 85861.269, 154, B00, S05, 1
B00, Trade, 85867.231, 155, S16, B00, 1
B00, Trade, 85887.308, 155, B00, S00, 1
B00, Trade, 85895.673, 161, B00, S04, 1
