B00, 100
B00, Trade, 85176.981, 98, B00, S14, 1
B00, Trade, 85185.962, 96, S11, B00, 1
B00, Trade, 85192.808, 103, S22, B00, 1
B00, Trade, 85211.865, 103, B00, S23, 1
B00, Trade, 85214.135, 107, S17, B00, 1
B00, Trade, 85239.885, 107, S09, B00, 1
B00, Trade, 85260.500, 112, S09, B00, 1
B00, Trade, 85266.788, 107, S13, B00, 1
B00, Trade, 85280.558, 104, B00, S21, 1
B00, Trade, 85291.077, 101, S02, B00, 1
B00, Trade, 85301.827, 105, S04, B00, 1
B00, Trade, 85307.038, 108, S06, B00, 1
B00, Trade, 85320.231, 105, S01, B00, 1
B00, Trade, 85333.750, 110, S10, B00, 1
B00, Trade, 85346.462, 110, S04, B00, 1
B00, Trade, 85361.519, 104, S22, B00, 1
B00, Trade, 85363.288, 106, P01, B00, 1
B00, Trade, 85375.712, 104, P01, B00, 1
B00, Trade, 85390.692, 105, S24, B00, 1
B00, Trade, 85395.365, 102, S21, B00, 1
B00, Trade, 85403.462, 107, S22, B00, 1
B00, Trade, 85423.519, 104, S19, B00, 1
B00, Trade, 85435.923, 104, S13, B00, 1
B00, Trade, 85452.192, 112, B00, S09, 1
B00, Trade, 85461.981, 107, S16, B00, 1
B00, Trade, 85468.865, 110, S04, B00, 1
B00, Trade, 85472.904, 111, S11, B00, 1
B00, Trade, 85498.519, 101, B00, S17, 1
B00, Trade, 85509.077, 116, S06, B00, 1
B00, Trade, 85517.058, 102, S09, B00, 1
B00, Trade, 85528.231, 107, S24, B00, 1
B00, Trade, 85548.404, 100, B00, S08, 1
B00, Trade, 85570.981, 98, B00, S08, 1
B00, Trade, 85587.731, 109, B00, S03, 1
B00, Trade, 85600.577, 111, S11, B00, 1
B00, Trade, 85608.538, 112, S13, B00, 1
B00, Trade, 85622.846, 107, S05, B00, 1
B00, Trade, 85642.673, 106, S00, B00, 1
B00, Trade, 85651.077, 114, B00, S03, 1
B00, Trade, 85655.885, 99, S03, B00, 1
B00, Trade, 85664.423, 112, B00, P00, 1
B00, Trade, 85674.115, 115, B00, S09, 1
B00, Trade, 85704.115, 110, S08, B00, 1
B00, Trade, 85722.500, 112, B00, S03, 1
B00, Trade, 85728.538, 117, S24, B00, 1
B00, Trade, 85751.865, 106, P01, B00, 1
B00, Trade, 85765.423, 107, B00, S00, 1
B00, Trade, 85785.385, 110, B00, S21, 1
B00, Trade, 85790.481, 107, S13, B00, 1
B00, Trade, 85797.942, 106, S17, B00, 1
B00, Trade, 85806.731, 109, S22, B00, 1
B00, Trade, 85818.462, 115, S16, B00, 1
B00, Trade, 85832.269, 110, B00, S21, 1
B00, Trade, 85842.635, 111, S09, B00, 1
B00, Trade, 85862.981, 108, S18, B00, 1
B00, Trade, 85874.212, 104, B00, S08, 1
B00, Trade, 85883.462, 117, S16, B00, 1
B00, Trade, 85894.019, 112, S16, B00, 1
B00, Trade, 85905.635, 111, S09, B00, 1
B00, Trade, 85918.288, 112, S21, B00, 1
B00, Trade, 85925.615, 111, S15, B00, 1
B00, Trade, 85943.077, 111, S05, B00, 1
B00, Trade, 85960.750, 109, B00, S22, 1
B00, Trade, 85965.692, 112, S13, B00, 1
B00, Trade, 85982.327, 113, S03, B00, 1
B00, Trade, 85989.019, 112, S24, B00, 1
B00, Trade, 85995.962, 104, B00, S18, 1
B00, Trade, 86010.788, 104, S17, B00, 1
B00, Trade, 86030.154, 114, S13, B00, 1
B00, Trade, 86041.981, 108, S24, B00, 1
B00, Trade, 86047.192, 107, S07, B00, 1
B00, Trade, 86061.346, 108, S09, B00, 1
B00, Trade, 86072.654, 110, S16, B00, 1
B00, Trade, 86080.231, 107, S21, B00, 1
B00, Trade, 86093.981, 111, S05, B00, 1
B00, Trade, 86103.827, 102, S08, B00, 1
B00, Trade, 86121.519, 105, S14, B00, 1
B00, Trade, 86137.442, 114, S17, B00, 1
B00, Trade, 86157.654, 118, S19, B00, 1
B00, Trade, 86174.288, 108, B00, S00, 1
B00, Trade, 86183.769, 111, S04, B00, 1
B00, Trade, 86193.115, 108, S00, B00, 1
B00, Trade, 86199.981, 115, S11, B00, 1
B00, Trade, 86213.731, 110, S03, B00, 1
B00, Trade, 86224.173, 112, P01, B00, 1
B00, Trade, 86240.212, 101, B00, S05, 1
B00, Trade, 86251.654, 110, B00, S02, 1
B00, Trade, 86265.615, 106, B00, S23, 1
B00, Trade, 86276.596, 104, B00, S00, 1
B00, Trade, 86284.231, 110, S17, B00, 1
B00, Trade, 86290.269, 105, B00, S19, 1
B00, Trade, 86296.423, 112, B00, S06, 1
B00, Trade, 86320.615, 112, S03, B00, 1
B00, Trade, 86335.615, 107, S22, B00, 1
B00, Trade, 86339.577, 106, B00, S23, 1
B00, Trade, 86351.885, 114, S00, B00, 1
B00, Trade, 86370.615, 111, S22, B00, 1
B00, Trade, 86375.923, 105, S07, B00, 1
B00, Trade, 86393.269, 107, B00, S08, 1
B00, Trade, 86398.135, 106, S17, B00, 1
B01, 100
B01, Trade, 85101.442, 97, S03, B01, 1
B01, Trade, 85114.712, 104, S01, B01, 1
B01, Trade, 85132.192, 98, B01, S15, 1
B01, Trade, 85145.577, 99, B01, S23, 1
B01, Trade, 85155.615, 100, B01, S18, 1
B01, Trade, 85166.423, 100, S06, B01, 1
B01, Trade, 85187.135, 92, B01, S04, 1
B01, Trade, 85189.462, 93, B01, S23, 1
B01, Trade, 85198.308, 103, S24, B01, 1
B01, Trade, 85216.462, 108, P01, B01, 1
B01, Trade, 85232.481, 108, B01, S08, 1
B01, Trade, 85255.558, 111, S06, B01, 1
B01, Trade, 85270.154, 100, B01, S09, 1
B01, Trade, 85274.962, 112, S18, B01, 1
B01, Trade, 85289.904, 101, B01, S03, 1
B01, Trade, 85297.635, 118, B01, S21, 1
B01, Trade, 85312.442, 111, S15, B01, 1
B01, Trade, 85335.712, 111, S06, B01, 1
B01, Trade, 85342.808, 110, S09, B01, 1
B01, Trade, 85364.615, 100, B01, S18, 1
B01, Trade, 85369.885, 107, S19, B01, 1
B01, Trade, 85375.654, 104, S19, B01, 1
B01, Trade, 85386.000, 106, B01, S10, 1
B01, Trade, 85410.519, 100, B01, S05, 1
B01, Trade, 85412.962, 104, S01, B01, 1
B01, Trade, 85413.346, 112, S02, B01, 1
B01, Trade, 85430.385, 103, B01, S01, 1
B01, Trade, 85447.058, 108, B01, S06, 1
B01, Trade, 85456.327, 100, B01, S17, 1
B01, Trade, 85465.115, 108, P01, B01, 1
B01, Trade, 85481.250, 108, B01, S09, 1
B01, Trade, 85488.365, 101, B01, S06, 1
B01, Trade, 85498.481, 101, B01, S09, 1
B01, Trade, 85509.750, 102, B01, S20, 1
B01, Trade, 85530.481, 107, S02, B01, 1
B01, Trade, 85538.962, 106, S16, B01, 1
B01, Trade, 85559.269, 101, B01, S21, 1
B01, Trade, 85566.788, 109, S10, B01, 1
B01, Trade, 85576.827, 107, B01, S07, 1
B01, Trade, 85590.077, 109, B01, S00, 1
B01, Trade, 85594.038, 108, S01, B01, 1
B01, Trade, 85612.942, 108, B01, S20, 1
B01, Trade, 85628.096, 111, B01, S24, 1
B01, Trade, 85643.904, 114, S15, B01, 1
B01, Trade, 85660.192, 96, B01, S15, 1
B01, Trade, 85670.115, 110, B01, S11, 1
B01, Trade, 85677.846, 111, B01, S10, 1
B01, Trade, 85694.481, 106, B01, S15, 1
B01, Trade, 85697.173, 107, B01, S21, 1
B01, Trade, 85709.904, 110, B01, S01, 1
B01, Trade, 85723.231, 115, S01, B01, 1
B01, Trade, 85733.346, 113, S05, B01, 1
B01, Trade, 85755.192, 114, S16, B01, 1
B01, Trade, 85768.308, 106, B01, S18, 1
B01, Trade, 85778.365, 116, B01, S03, 1
B01, Trade, 85797.654, 99, B01, S08, 1
B01, Trade, 85815.096, 113, B01, S11, 1
B01, Trade, 85833.115, 109, B01, S01, 1
B01, Trade, 85848.442, 104, B01, S20, 1
B01, Trade, 85855.827, 104, S06, B01, 1
B01, Trade, 85868.846, 109, B01, S18, 1
B01, Trade, 85880.904, 114, P01, B01, 1
B01, Trade, 85888.038, 104, B01, S01, 1
B01, Trade, 85902.923, 108, B01, S06, 1
B01, Trade, 85933.731, 109, P01, B01, 1
B01, Trade, 85944.019, 108, B01, S10, 1
B01, Trade, 85959.981, 107, B01, S12, 1
B01, Trade, 85964.423, 105, B01, S04, 1
B01, Trade, 85971.731, 99, B01, S07, 1
B01, Trade, 86002.192, 113, S13, B01, 1
B01, Trade, 86011.442, 101, B01, S21, 1
B01, Trade, 86022.288, 112, S00, B01, 1
B01, Trade, 86027.712, 113, B01, S02, 1
B01, Trade, 86046.077, 106, B01, S23, 1
B01, Trade, 86060.308, 107, B01, S14, 1
B01, Trade, 86073.019, 109, S08, B01, 1
B01, Trade, 86083.231, 107, B01, S05, 1
B01, Trade, 86091.346, 111, P01, B01, 1
B01, Trade, 86099.250, 112, S17, B01, 1
B01, Trade, 86119.615, 103, S12, B01, 1
B01, Trade, 86128.404, 111, S09, B01, 1
B01, Trade, 86150.058, 104, S23, B01, 1
B01, Trade, 86164.731, 112, B01, S15, 1
B01, Trade, 86166.538, 111, B01, S12, 1
B01, Trade, 86181.077, 107, S13, B01, 1
B01, Trade, 86192.115, 107, S07, B01, 1
B01, Trade, 86202.327, 104, B01, S18, 1
B01, Trade, 86223.731, 108, B01, S21, 1
B01, Trade, 86236.269, 108, B01, S15, 1
B01, Trade, 86241.500, 111, S18, B01, 1
B01, Trade, 86250.423, 111, B01, S04, 1
B01, Trade, 86262.769, 109, B01, S21, 1
B01, Trade, 86282.731, 108, S19, B01, 1
B01, Trade, 86298.750, 116, S24, B01, 1
B01, Trade, 86317.327, 105, B01, S23, 1
B01, Trade, 86324.269, 117, S17, B01, 1
B01, Trade, 86350.038, 112, S24, B01, 1
B01, Trade, 86361.115, 107, S22, B01, 1
B01, Trade, 86376.558, 106, S10, B01, 1
B01, Trade, 86394.923, 104, B01, S05, 1
B02, 100
B02, Trade, 84979.596, 98, P01, B02, 1
B02, Trade, 84987.135, 103, P01, B02, 1
B02, Trade, 84998.731, 94, B02, S18, 1
B02, Trade, 85013.519, 89, B02, S08, 1
B02, Trade, 85021.404, 98, P01, B02, 1
B02, Trade, 85033.250, 101, S02, B02, 1
B02, Trade, 85044.962, 96, B02, S16, 1
B02, Trade, 85059.615, 101, S00, B02, 1
B02, Trade, 85073.577, 100, S13, B02, 1
B02, Trade, 85095.846, 99, S24, B02, 1
B02, Trade, 85120.885, 101, S13, B02, 1
B02, Trade, 85124.981, 100, S24, B02, 1
B02, Trade, 85159.077, 102, S24, B02, 1
B02, Trade, 85180.731, 97, B02, S03, 1
B02, Trade, 85188.712, 91, B02, S03, 1
B02, Trade, 85191.577, 102, S17, B02, 1
B02, Trade, 85216.385, 107, S22, B02, 1
B02, Trade, 85229.519, 111, S09, B02, 1
B02, Trade, 85239.385, 104, B02, S17, 1
B02, Trade, 85245.250, 106, S24, B02, 1
B02, Trade, 85254.135, 107, B02, S19, 1
B02, Trade, 85277.481, 107, B02, S19, 1
B02, Trade, 85279.250, 106, S13, B02, 1
B02, Trade, 85297.231, 106, B02, S17, 1
