B00, 100
B00, Trade, 85020.885, 146, B00, S11, 1
B00, Trade, 85032.923, 136, S23, B00, 1
B00, Trade, 85057.788, 123, B00, S06, 1
B00, Trade, 85059.654, 134, S03, B00, 1
B00, Trade, 85072.077, 124, B00, S07, 1
B00, Trade, 85086.404, 129, S20, B00, 1
B00, Trade, 85100.654, 131, B00, S17, 1
B00, Trade, 85102.750, 134, S00, B00, 1
B00, Trade, 85117.404, 123, B00, S08, 1
B00, Trade, 85125.865, 131, B00, S03, 1
B00, Trade, 85141.885, 132, S04, B00, 1
B00, Trade, 85154.173, 133, B00, S17, 1
B00, Trade, 85168.596, 130, B00, S00, 1
B00, Trade, 85189.288, 134, B00, S18, 1
B00, Trade, 85196.077, 128, B00, S18, 1
B00, Trade, 85207.904, 129, B00, S16, 1
B00, Trade, 85224.250, 139, S21, B00, 1
B00, Trade, 85239.115, 131, P01, B00, 1
B00, Trade, 85253.365, 123, B00, S21, 1
B00, Trade, 85271.692, 132, S01, B00, 1
B00, Trade, 85283.192, 128, B00, S09, 1
B00, Trade, 85297.558, 126, B00, S24, 1
B00, Trade, 85298.885, 128, S13, B00, 1
B00, Trade, 85317.462, 132, B00, S16, 1
B00, Trade, 85325.981, 127, S01, B00, 1
B00, Trade, 85344.192, 129, S15, B00, 1
B00, Trade, 85364.327, 128, B00, S23, 1
B00, Trade, 85382.365, 123, B00, S08, 1
B00, Trade, 85402.346, 128, S15, B00, 1
B00, Trade, 85433.385, 127, B00, S18, 1
B00, Trade, 85436.404, 131, S14, B00, 1
B00, Trade, 85454.615, 129, B00, S17, 1
B00, Trade, 85465.673, 126, S13, B00, 1
B00, Trade, 85480.942, 130, S00, B00, 1
B00, Trade, 85485.692, 123, B00, S15, 1
B00, Trade, 85504.577, 131, B00, S16, 1
B00, Trade, 85512.519, 125, B00, S14, 1
B00, Trade, 85519.981, 125, S21, B00, 1
B00, Trade, 85526.404, 131, B00, S06, 1
B00, Trade, 85537.846, 131, B00, S00, 1
B00, Trade, 85547.365, 133, S05, B00, 1
B00, Trade, 85572.385, 136, S09, B00, 1
B00, Trade, 85579.885, 122, B00, S16, 1
B00, Trade, 85591.481, 132, S22, B00, 1
B00, Trade, 85603.231, 131, S04, B00, 1
B00, Trade, 85627.365, 126, B00, S11, 1
B00, Trade, 85634.923, 128, S05, B00, 1
B00, Trade, 85647.192, 119, B00, S08, 1
B00, Trade, 85652.692, 127, S05, B00, 1
B00, Trade, 85676.019, 129, B00, S24, 1
B00, Trade, 85683.731, 132, S18, B00, 1
B00, Trade, 85705.981, 130, B00, S24, 1
B00, Trade, 85714.827, 132, S11, B00, 1
B00, Trade, 85729.538, 128, S01, B00, 1
B00, Trade, 85745.442, 125, S15, B00, 1
B00, Trade, 85764.519, 130, B00, S15, 1
B00, Trade, 85774.923, 128, B00, S09, 1
B00, Trade, 85787.038, 126, B00, S10, 1
B00, Trade, 85790.077, 134, P01, B00, 1
B00, Trade, 85807.192, 127, B00, S22, 1
B00, Trade, 85813.885, 123, S01, B00, 1
B00, Trade, 85842.365, 122, B00, S23, 1
B00, Trade, 85845.462, 126, S13, B00, 1
B00, Trade, 85853.096, 133, B00, S04, 1
B00, Trade, 85860.481, 132, S10, B00, 1
B00, Trade, 85875.423, 131, B00, S22, 1
B00, Trade, 85886.923, 127, S14, B00, 1
B00, Trade, 85916.615, 124, B00, S03, 1
B00, Trade, 85923.442, 131, B00, S09, 1
B00, Trade, 85942.731, 130, S14, B00, 1
B00, Trade, 85949.115, 127, S20, B00, 1
B00, Trade, 85954.019, 124, B00, S24, 1
B00, Trade, 85973.365, 132, B00, S02, 1
B00, Trade, 85979.635, 126, B00, S18, 1
B00, Trade, 85995.769, 131, B00, S05, 1
B00, Trade, 86000.519, 130, S06, B00, 1
B00, Trade, 86025.308, 132, S11, B00, 1
B00, Trade, 86032.365, 131, S06, B00, 1
B00, Trade, 86045.692, 138, S22, B00, 1
B00, Trade, 86067.365, 127, S18, B00, 1
B00, Trade, 86077.365, 131, B00, S09, 1
B00, Trade, 86089.462, 128, B00, S17, 1
B00, Trade, 86115.558, 130, S05, B00, 1
B00, Trade, 86132.212, 128, B00, S01, 1
B00, Trade, 86143.154, 127, B00, S21, 1
B00, Trade, 86149.269, 124, B00, S19, 1
B00, Trade, 86158.212, 132, S00, B00, 1
B00, Trade, 86172.654, 128, S15, B00, 1
B00, Trade, 86188.038, 136, S16, B00, 1
B00, Trade, 86204.519, 123, B00, S11, 1
B00, Trade, 86241.308, 135, S20, B00, 1
B00, Trade, 86274.404, 126, B00, S08, 1
B00, Trade, 86279.423, 129, S04, B00, 1
B00, Trade, 86292.596, 129, B00, S12, 1
B00, Trade, 86321.404, 121, B00, S10, 1
B00, Trade, 86330.058, 131, S24, B00, 1
B00, Trade, 86347.096, 129, S12, B00, 1
B00, Trade, 86367.058, 133, B00, S04, 1
B00, Trade, 86383.288, 130, B00, S18, 1
B00, Trade, 86399.577, 135, B00, S11, 1
B01, 100
B01, Trade, 85178.462, 130, S23, B01, 1
B01, Trade, 85190.577, 132, B01, S17, 1
B01, Trade, 85198.462, 128, B01, S00, 1
B01, Trade, 85212.231, 136, S09, B01, 1
B01, Trade, 85233.692, 131, S20, B01, 1
B01, Trade, 85249.769, 132, B01, S23, 1
B01, Trade, 85255.615, 124, B01, S01, 1
B01, Trade, 85271.519, 130, B01, S19, 1
B01, Trade, 85286.481, 130, S24, B01, 1
B01, Trade, 85303.269, 124, B01, S17, 1
B01, Trade, 85333.019, 128, S01, B01, 1
B01, Trade, 85335.808, 132, S11, B01, 1
B01, Trade, 85360.769, 129, S12, B01, 1
B01, Trade, 85375.808, 127, B01, S17, 1
B01, Trade, 85387.538, 126, B01, S06, 1
