B00, 100
B00, Trade, 85019.808, 103, B00, S06, 1
B00, Trade, 85023.538, 112, S20, B00, 1
B00, Trade, 85044.462, 100, B00, S17, 1
B00, Trade, 85051.615, 110, S03, B00, 1
B00, Trade, 85069.423, 110, S08, B00, 1
B00, Trade, 85074.154, 107, S03, B00, 1
B00, Trade, 85094.962, 106, B00, S02, 1
B00, Trade, 85100.462, 102, S04, B00, 1
B00, Trade, 85102.385, 102, S08, B00, 1
B00, Trade, 85116.788, 109, B00, S19, 1
B00, Trade, 85137.962, 104, B00, S15, 1
B00, Trade, 85140.692, 106, B00, S22, 1
B00, Trade, 85153.423, 107, B00, S00, 1
B00, Trade, 85156.500, 110, B00, S01, 1
B00, Trade, 85168.308, 110, B00, S17, 1
B00, Trade, 85185.077, 106, B00, S08, 1
B00, Trade, 85191.154, 112, P00, B00, 1
B00, Trade, 85200.577, 109, B00, S09, 1
B00, Trade, 85208.942, 106, B00, S14, 1
B00, Trade, 85225.808, 111, B00, S14, 1
B00, Trade, 85247.692, 109, S11, B00, 1
B00, Trade, 85266.173, 110, S05, B00, 1
B00, Trade, 85286.750, 104, B00, S02, 1
B00, Trade, 85290.327, 105, S08, B00, 1
B00, Trade, 85301.519, 101, B00, S18, 1
B00, Trade, 85312.923, 103, B00, S11, 1
B00, Trade, 85321.865, 109, B00, S04, 1
B00, Trade, 85329.885, 101, S14, B00, 1
B00, Trade, 85357.673, 107, S16, B00, 1
B00, Trade, 85367.462, 107, S00, B00, 1
B00, Trade, 85386.808, 109, P00, B00, 1
B00, Trade, 85399.904, 120, B00, S05, 1
B00, Trade, 85432.250, 108, B00, S10, 1
B00, Trade, 85434.077, 104, B00, S16, 1
B00, Trade, 85447.942, 102, B00, S11, 1
B00, Trade, 85477.692, 106, B00, S02, 1
B00, Trade, 85481.481, 113, S18, B00, 1
B00, Trade, 85496.712, 109, S22, B00, 1
B00, Trade, 85503.538, 111, B00, S18, 1
B00, Trade, 85522.385, 108, S08, B00, 1
B00, Trade, 85529.096, 107, B00, S24, 1
B00, Trade, 85539.269, 107, B00, S18, 1
B00, Trade, 85548.173, 111, S15, B00, 1
B00, Trade, 85561.404, 105, B00, S13, 1
B00, Trade, 85572.712, 107, B00, S00, 1
B00, Trade, 85577.981, 108, S00, B00, 1
B00, Trade, 85606.635, 111, P00, B00, 1
B00, Trade, 85631.692, 109, S12, B00, 1
B00, Trade, 85658.635, 102, B00, S01, 1
B00, Trade, 85660.519, 103, S04, B00, 1
B00, Trade, 85673.615, 111, P00, B00, 1
B00, Trade, 85691.942, 109, B00, S05, 1
B00, Trade, 85716.673, 108, P00, B00, 1
B00, Trade, 85730.962, 113, S22, B00, 1
B00, Trade, 85743.865, 109, S23, B00, 1
B00, Trade, 85759.212, 112, P00, B00, 1
B00, Trade, 85774.462, 105, B00, S03, 1
B00, Trade, 85778.154, 102, S08, B00, 1
B00, Trade, 85795.192, 107, P00, B00, 1
B00, Trade, 85824.019, 105, S08, B00, 1
B00, Trade, 85850.385, 96, B00, S12, 1
B00, Trade, 85853.154, 100, S13, B00, 1
B00, Trade, 85877.250, 110, B00, S02, 1
B00, Trade, 85891.135, 90, B00, S20, 1
B00, Trade, 85901.308, 102, B00, S09, 1
B00, Trade, 85914.385, 102, B00, S15, 1
B00, Trade, 85921.865, 104, S16, B00, 1
B00, Trade, 85936.442, 98, B00, S01, 1
B00, Trade, 85951.615, 100, B00, S14, 1
B00, Trade, 85957.942, 102, S01, B00, 1
B00, Trade, 85972.808, 106, S00, B00, 1
B00, Trade, 85991.115, 98, B00, S17, 1
B00, Trade, 85993.750, 102, S16, B00, 1
B00, Trade, 85999.192, 98, B00, S20, 1
B00, Trade, 86010.250, 101, B00, S19, 1
B00, Trade, 86022.654, 99, B00, S12, 1
B00, Trade, 86033.077, 104, S22, B00, 1
B00, Trade, 86039.135, 100, B00, S20, 1
B00, Trade, 86045.635, 104, S21, B00, 1
B00, Trade, 86059.385, 97, B00, S24, 1
B00, Trade, 86081.673, 99, S00, B00, 1
B00, Trade, 86105.673, 100, S00, B00, 1
B00, Trade, 86126.019, 101, S12, B00, 1
B00, Trade, 86141.808, 103, B00, S16, 1
B00, Trade, 86151.365, 95, P00, B00, 1
B00, Trade, 86164.288, 100, P00, B00, 1
B00, Trade, 86193.250, 103, S23, B00, 1
B00, Trade, 86207.038, 93, B00, S24, 1
B00, Trade, 86208.250, 105, S09, B00, 1
B00, Trade, 86225.885, 106, S22, B00, 1
B00, Trade, 86248.654, 99, B00, S08, 1
B00, Trade, 86259.673, 98, S15, B00, 1
B00, Trade, 86264.596, 104, S22, B00, 1
B00, Trade, 86282.750, 96, B00, S14, 1
B00, Trade, 86289.615, 105, B00, S16, 1
B00, Trade, 86316.846, 101, P00, B00, 1
B00, Trade, 86330.558, 96, S12, B00, 1
B00, Trade, 86351.712, 96, B00, S13, 1
B00, Trade, 86367.981, 97, B00, S17, 1
B00, Trade, 86397.942, 96, S21, B00, 1
B01, 100
B01, Trade, 85214.058, 110, B01, S17, 1
B01, Trade, 85238.135, 107, B01, S13, 1
B01, Trade, 85252.019, 108, S14, B01, 1
B01, Trade, 85260.115, 106, S15, B01, 1
B01, Trade, 85268.923, 104, S08, B01, 1
B01, Trade, 85273.981, 107, S03, B01, 1
B01, Trade, 85292.000, 109, S21, B01, 1
B01, Trade, 85293.135, 110, S11, B01, 1
B01, Trade, 85305.500, 103, S03, B01, 1
B01, Trade, 85320.038, 112, S12, B01, 1
B01, Trade, 85328.019, 94, S08, B01, 1
B01, Trade, 85339.788, 107, S19, B01, 1
B01, Trade, 85342.481, 109, S15, B01, 1
B01, Trade, 85361.615, 107, S15, B01, 1
B01, Trade, 85371.923, 109, S17, B01, 1
B01, Trade, 85377.404, 112, S15, B01, 1
B01, Trade, 85383.231, 109, S19, B01, 1
B01, Trade, 85395.231, 107, S18, B01, 1
B01, Trade, 85432.712, 110, P00, B01, 1
B01, Trade, 85440.577, 104, S12, B01, 1
B01, Trade, 85449.019, 101, B01, S13, 1
B01, Trade, 85462.462, 112, S23, B01, 1
B01, Trade, 85463.923, 108, S08, B01, 1
B01, Trade, 85479.731, 109, B01, S04, 1
B01, Trade, 85488.731, 112, S09, B01, 1
B01, Trade, 85494.212, 115, S23, B01, 1
B01, Trade, 85502.269, 114, S11, B01, 1
B01, Trade, 85522.077, 107, P00, B01, 1
B01, Trade, 85533.654, 111, S21, B01, 1
B01, Trade, 85555.769, 106, B01, S20, 1
B01, Trade, 85557.442, 110, S14, B01, 1
B01, Trade, 85576.904, 101, B01, S09, 1
B01, Trade, 85578.788, 116, S20, B01, 1
B01, Trade, 85595.058, 112, S04, B01, 1
B01, Trade, 85606.442, 111, S17, B01, 1
B01, Trade, 85617.635, 101, S18, B01, 1
B01, Trade, 85631.058, 107, B01, S14, 1
B01, Trade, 85635.577, 110, S09, B01, 1
B01, Trade, 85664.808, 101, B01, S02, 1
B01, Trade, 85676.212, 115, S00, B01, 1
B01, Trade, 85687.750, 112, S03, B01, 1
B01, Trade, 85696.865, 107, S20, B01, 1
B01, Trade, 85713.250, 106, B01, S05, 1
B01, Trade, 85720.635, 108, S19, B01, 1
B01, Trade, 85726.346, 113, S16, B01, 1
B01, Trade, 85735.577, 118, S01, B01, 1
B01, Trade, 85744.942, 110, P00, B01, 1
B01, Trade, 85754.942, 115, S01, B01, 1
B01, Trade, 85766.135, 106, S23, B01, 1
B01, Trade, 85781.827, 101, S00, B01, 1
B01, Trade, 85790.385, 108, S21, B01, 1
B01, Trade, 85800.712, 105, P00, B01, 1
B01, Trade, 85807.942, 107, S03, B01, 1
B01, Trade, 85819.327, 104, S11, B01, 1
B01, Trade, 85832.519, 102, P00, B01, 1
B01, Trade, 85839.481, 97, S08, B01, 1
B01, Trade, 85851.731, 101, S22, B01, 1
B01, Trade, 85858.654, 101, S22, B01, 1
B01, Trade, 85882.288, 107, B01, S23, 1
B01, Trade, 85885.019, 109, S04, B01, 1
B01, Trade, 85898.904, 102, S03, B01, 1
B01, Trade, 85909.962, 104, S08, B01, 1
B01, Trade, 85913.635, 104, S19, B01, 1
B01, Trade, 85924.423, 106, S21, B01, 1
B01, Trade, 85957.000, 102, S21, B01, 1
B01, Trade, 85971.481, 107, S01, B01, 1
B01, Trade, 85976.404, 96, S07, B01, 1
B01, Trade, 85986.231, 98, S17, B01, 1
B01, Trade, 86002.692, 102, S19, B01, 1
B01, Trade, 86009.231, 104, S02, B01, 1
B01, Trade, 86019.288, 98, S09, B01, 1
B01, Trade, 86038.558, 102, S11, B01, 1
B01, Trade, 86053.038, 106, S20, B01, 1
B01, Trade, 86054.865, 102, S15, B01, 1
B01, Trade, 86069.769, 102, S03, B01, 1
B01, Trade, 86076.788, 99, S00, B01, 1
B01, Trade, 86092.942, 102, S03, B01, 1
B01, Trade, 86102.212, 102, B01, S20, 1
B01, Trade, 86111.750, 100, S16, B01, 1
B01, Trade, 86132.442, 103, B01, S05, 1
B01, Trade, 86142.885, 102, S11, B01, 1
B01, Trade, 86168.462, 108, S03, B01, 1
B01, Trade, 86192.885, 95, B01, S02, 1
B01, Trade, 86194.096, 100, S14, B01, 1
B01, Trade, 86204.481, 102, S03, B01, 1
B01, Trade, 86220.904, 99, S08, B01, 1
B01, Trade, 86232.923, 102, S04, B01, 1
