B00, 100
B00, Trade, 85080.962, 105, B00, S19, 1
B00, Trade, 85092.538, 112, S21, B00, 1
B00, Trade, 85110.481, 111, B00, S22, 1
B00, Trade, 85118.808, 109, B00, S19, 1
B00, Trade, 85129.538, 108, B00, S14, 1
B00, Trade, 85144.038, 104, B00, S12, 1
B00, Trade, 85146.712, 114, B00, S04, 1
B00, Trade, 85172.558, 107, B00, S19, 1
B00, Trade, 85173.404, 109, S05, B00, 1
B00, Trade, 85190.288, 110, S08, B00, 1
B00, Trade, 85200.288, 102, B00, S09, 1
B00, Trade, 85215.769, 110, S17, B00, 1
B00, Trade, 85233.692, 105, B00, S09, 1
B00, Trade, 85251.577, 102, B00, S11, 1
B00, Trade, 85254.788, 111, S00, B00, 1
B00, Trade, 85268.750, 101, B00, S24, 1
B00, Trade, 85276.519, 100, S14, B00, 1
B00, Trade, 85295.077, 101, B00, S24, 1
B00, Trade, 85304.231, 110, S21, B00, 1
B00, Trade, 85312.962, 102, B00, S24, 1
B00, Trade, 85321.212, 104, B00, S03, 1
B00, Trade, 85333.885, 109, B00, S15, 1
B00, Trade, 85347.750, 109, B00, S17, 1
B00, Trade, 85361.327, 101, B00, S00, 1
B00, Trade, 85366.192, 110, S17, B00, 1
B00, Trade, 85390.269, 102, S13, B00, 1
B00, Trade, 85405.404, 104, S11, B00, 1
B00, Trade, 85428.231, 105, S09, B00, 1
B00, Trade, 85444.596, 101, B00, S19, 1
B00, Trade, 85480.615, 106, S08, B00, 1
B00, Trade, 85503.288, 101, B00, S02, 1
B00, Trade, 85515.808, 112, S09, B00, 1
B00, Trade, 85530.404, 102, B00, S19, 1
B00, Trade, 85545.000, 103, S01, B00, 1
B00, Trade, 85557.558, 106, S07, B00, 1
B00, Trade, 85562.442, 104, S05, B00, 1
B00, Trade, 85574.692, 98, B00, S06, 1
B00, Trade, 85582.019, 110, S09, B00, 1
B00, Trade, 85588.077, 106, B00, S24, 1
B00, Trade, 85609.250, 112, S20, B00, 1
B00, Trade, 85622.058, 99, B00, S21, 1
B00, Trade, 85629.712, 105, B00, S19, 1
B00, Trade, 85651.077, 102, B00, S03, 1
B00, Trade, 85665.596, 103, S04, B00, 1
B00, Trade, 85674.808, 106, B00, S24, 1
B00, Trade, 85690.442, 110, S04, B00, 1
B00, Trade, 85703.173, 104, B00, S20, 1
B00, Trade, 85713.212, 99, B00, S19, 1
B00, Trade, 85719.038, 109, S20, B00, 1
B00, Trade, 85737.846, 100, B00, S21, 1
B00, Trade, 85742.788, 99, B00, S06, 1
B00, Trade, 85762.000, 104, S04, B00, 1
B00, Trade, 85777.096, 97, B00, S09, 1
B00, Trade, 85785.692, 107, S03, B00, 1
B00, Trade, 85796.865, 106, B00, S14, 1
B00, Trade, 85800.904, 105, B00, S21, 1
B00, Trade, 85821.731, 109, S02, B00, 1
B00, Trade, 85827.538, 109, B00, S23, 1
B00, Trade, 85855.788, 100, B00, S09, 1
B00, Trade, 85870.442, 111, S20, B00, 1
B00, Trade, 85881.385, 104, B00, S08, 1
B00, Trade, 85886.692, 105, S05, B00, 1
B00, Trade, 85902.942, 103, B00, S12, 1
B00, Trade, 85914.808, 108, S04, B00, 1
B00, Trade, 85932.250, 108, B00, S17, 1
B00, Trade, 85959.096, 107, S21, B00, 1
B00, Trade, 85973.077, 107, S24, B00, 1
B00, Trade, 85977.462, 107, B00, S21, 1
B00, Trade, 85993.923, 111, B00, S22, 1
B00, Trade, 86001.923, 106, B00, S21, 1
B00, Trade, 86016.519, 114, S05, B00, 1
B00, Trade, 86041.635, 108, B00, S16, 1
B00, Trade, 86049.962, 109, S24, B00, 1
B00, Trade, 86064.769, 104, B00, S24, 1
B00, Trade, 86071.865, 107, P00, B00, 1
B00, Trade, 86083.154, 107, B00, S14, 1
B00, Trade, 86089.962, 105, B00, S03, 1
B00, Trade, 86103.481, 107, B00, S09, 1
B00, Trade, 86134.846, 96, B00, S17, 1
B00, Trade, 86139.019, 100, S11, B00, 1
B00, Trade, 86154.269, 112, S07, B00, 1
B00, Trade, 86183.942, 105, S01, B00, 1
B00, Trade, 86186.904, 105, P00, B00, 1
B00, Trade, 86201.846, 94, S20, B00, 1
B00, Trade, 86213.712, 108, B00, S20, 1
B00, Trade, 86225.865, 104, B00, S13, 1
B00, Trade, 86241.154, 105, B00, S09, 1
B00, Trade, 86248.538, 107, S03, B00, 1
B00, Trade, 86259.558, 107, S14, B00, 1
B00, Trade, 86268.885, 105, B00, S18, 1
B00, Trade, 86283.000, 101, B00, S21, 1
B00, Trade, 86296.673, 105, S11, B00, 1
B00, Trade, 86314.712, 103, B00, S00, 1
B00, Trade, 86322.077, 107, S24, B00, 1
B00, Trade, 86337.577, 108, B00, S06, 1
B00, Trade, 86339.231, 112, S11, B00, 1
B00, Trade, 86345.058, 108, B00, S04, 1
B00, Trade, 86364.904, 104, B00, S01, 1
B00, Trade, 86374.038, 105, B00, S15, 1
B00, Trade, 86380.269, 107, B00, S06, 1
B01, 100
B01, Trade, 85206.827, 99, B01, S24, 1
B01, Trade, 85214.788, 108, P00, B01, 1
B01, Trade, 85231.269, 99, B01, S24, 1
B01, Trade, 85237.712, 107, B01, S19, 1
B01, Trade, 85245.231, 101, S07, B01, 1
B01, Trade, 85258.019, 106, B01, S23, 1
B01, Trade, 85264.173, 99, B01, S02, 1
B01, Trade, 85282.288, 105, B01, S08, 1
B01, Trade, 85289.615, 103, B01, S21, 1
B01, Trade, 85294.558, 102, B01, S18, 1
B01, Trade, 85309.923, 104, B01, S04, 1
B01, Trade, 85318.250, 107, B01, S17, 1
B01, Trade, 85360.519, 102, B01, S14, 1
B01, Trade, 85362.981, 103, B01, S21, 1
B01, Trade, 85377.712, 106, B01, S13, 1
B01, Trade, 85390.673, 99, B01, S00, 1
B01, Trade, 85405.038, 103, B01, S17, 1
B01, Trade, 85413.538, 107, B01, S14, 1
B01, Trade, 85417.904, 111, P00, B01, 1
B01, Trade, 85433.519, 99, B01, S20, 1
B01, Trade, 85451.635, 104, B01, S11, 1
B01, Trade, 85470.231, 111, B01, S21, 1
B01, Trade, 85482.077, 106, B01, S04, 1
B01, Trade, 85483.673, 106, S00, B01, 1
B01, Trade, 85497.192, 102, B01, S24, 1
B01, Trade, 85509.865, 100, B01, S06, 1
B01, Trade, 85524.346, 100, B01, S14, 1
B01, Trade, 85529.808, 103, B01, S17, 1
B01, Trade, 85546.346, 100, B01, S16, 1
B01, Trade, 85553.750, 101, B01, S02, 1
B01, Trade, 85557.288, 105, B01, S23, 1
B01, Trade, 85569.346, 97, B01, S24, 1
B01, Trade, 85579.000, 109, S08, B01, 1
B01, Trade, 85588.038, 107, B01, S11, 1
B01, Trade, 85593.827, 99, B01, S15, 1
B01, Trade, 85608.904, 102, B01, S03, 1
B01, Trade, 85630.500, 104, B01, S23, 1
B01, Trade, 85665.327, 103, B01, S02, 1
B01, Trade, 85678.558, 116, B01, S03, 1
