B00, 100
B00, Trade, 84945.481, 164, S00, B00, 1
B00, Trade, 84953.250, 166, B00, S05, 1
B00, Trade, 84966.769, 172, P01, B00, 1
B00, Trade, 84979.519, 163, B00, S23, 1
B00, Trade, 84994.750, 165, B00, S05, 1
B00, Trade, 85012.942, 169, S08, B00, 1
B00, Trade, 85019.885, 169, S06, B00, 1
B00, Trade, 85062.077, 160, B00, S08, 1
B00, Trade, 85091.212, 168, S02, B00, 1
B00, Trade, 85102.500, 166, S19, B00, 1
B00, Trade, 85126.538, 166, S23, B00, 1
B00, Trade, 85130.519, 170, S17, B00, 1
B00, Trade, 85147.019, 165, B00, S17, 1
B00, Trade, 85151.962, 166, B00, S09, 1
B00, Trade, 85166.115, 160, B00, S04, 1
B00, Trade, 85168.615, 164, S03, B00, 1
B00, Trade, 85183.442, 164, B00, S10, 1
B00, Trade, 85201.346, 167, S21, B00, 1
B00, Trade, 85212.365, 168, S16, B00, 1
B00, Trade, 85238.731, 165, B00, S05, 1
B00, Trade, 85247.173, 167, S14, B00, 1
B00, Trade, 85265.385, 168, S24, B00, 1
B00, Trade, 85283.442, 157, B00, S23, 1
B00, Trade, 85291.577, 163, S22, B00, 1
B00, Trade, 85305.250, 163, B00, S22, 1
B00, Trade, 85312.769, 162, B00, S12, 1
B00, Trade, 85317.712, 174, S06, B00, 1
B00, Trade, 85342.885, 165, S20, B00, 1
B00, Trade, 85363.731, 160, B00, S23, 1
B00, Trade, 85367.327, 166, S03, B00, 1
B00, Trade, 85392.596, 164, S06, B00, 1
B00, Trade, 85398.500, 166, B00, S17, 1
B00, Trade, 85412.096, 168, S23, B00, 1
B00, Trade, 85432.788, 165, S24, B00, 1
B00, Trade, 85453.365, 170, S24, B00, 1
B00, Trade, 85476.288, 166, B00, S24, 1
B00, Trade, 85484.096, 178, B00, S12, 1
B00, Trade, 85492.981, 163, B00, S17, 1
B00, Trade, 85504.115, 166, S00, B00, 1
B00, Trade, 85514.058, 174, S13, B00, 1
B00, Trade, 85538.058, 163, S19, B00, 1
B00, Trade, 85554.058, 170, S12, B00, 1
B00, Trade, 85568.981, 162, B00, S14, 1
B00, Trade, 85577.096, 168, S03, B00, 1
B00, Trade, 85612.442, 160, B00, S01, 1
B00, Trade, 85618.519, 168, B00, P01, 1
B00, Trade, 85628.769, 170, S23, B00, 1
B00, Trade, 85646.346, 169, S08, B00, 1
B00, Trade, 85674.269, 164, S20, B00, 1
B00, Trade, 85684.308, 167, S01, B00, 1
B00, Trade, 85708.192, 163, B00, S22, 1
B00, Trade, 85711.385, 165, P01, B00, 1
B00, Trade, 85717.115, 159, S13, B00, 1
B00, Trade, 85738.365, 160, B00, S14, 1
B00, Trade, 85740.692, 164, P01, B00, 1
B00, Trade, 85770.538, 166, S15, B00, 1
B00, Trade, 85776.269, 166, S19, B00, 1
B00, Trade, 85815.962, 169, S00, B00, 1
B00, Trade, 85836.154, 168, S01, B00, 1
B00, Trade, 85854.769, 166, B00, S04, 1
B00, Trade, 85866.904, 163, B00, S02, 1
B00, Trade, 85869.019, 169, S22, B00, 1
B00, Trade, 85876.231, 167, B00, S05, 1
B00, Trade, 85885.865, 168, S00, B00, 1
B00, Trade, 85920.000, 174, S04, B00, 1
B00, Trade, 85927.635, 169, B00, S09, 1
B00, Trade, 85942.942, 162, B00, S14, 1
B00, Trade, 85956.231, 161, B00, S19, 1
B00, Trade, 85963.000, 164, S12, B00, 1
B00, Trade, 85987.308, 167, B00, S01, 1
B00, Trade, 85994.615, 168, S11, B00, 1
B00, Trade, 86005.981, 170, B00, S02, 1
B00, Trade, 86020.077, 170, B00, S13, 1
B00, Trade, 86031.115, 163, B00, S24, 1
B00, Trade, 86048.788, 164, B00, S06, 1
B00, Trade, 86064.000, 172, B00, S23, 1
B00, Trade, 86077.500, 172, S19, B00, 1
B00, Trade, 86096.596, 163, B00, S16, 1
B00, Trade, 86108.962, 172, B00, S02, 1
B00, Trade, 86123.096, 167, B00, S05, 1
B00, Trade, 86127.981, 160, B00, S19, 1
B00, Trade, 86145.692, 170, S23, B00, 1
B00, Trade, 86163.788, 171, B00, S10, 1
B00, Trade, 86186.750, 169, B00, S11, 1
B00, Trade, 86191.865, 170, S17, B00, 1
B00, Trade, 86199.077, 171, S00, B00, 1
B00, Trade, 86209.365, 165, B00, S19, 1
