B00, 100
B00, Trade, 84993.942, 174, S20, B00, 1
B00, Trade, 85016.096, 177, S10, B00, 1
B00, Trade, 85041.038, 172, S20, B00, 1
B00, Trade, 85054.385, 163, B00, S21, 1
B00, Trade, 85061.942, 176, B00, S10, 1
B00, Trade, 85072.596, 173, B00, S05, 1
B00, Trade, 85091.923, 170, B00, S21, 1
B00, Trade, 85106.442, 160, B00, S06, 1
B00, Trade, 85111.173, 165, S15, B00, 1
B00, Trade, 85119.500, 165, S09, B00, 1
B00, Trade, 85140.981, 176, S11, B00, 1
B00, Trade, 85146.000, 175, S22, B00, 1
B00, Trade, 85167.750, 175, S20, B00, 1
B00, Trade, 85188.288, 172, S07, B00, 1
B00, Trade, 85205.019, 164, B00, S06, 1
B00, Trade, 85215.827, 168, P01, B00, 1
B00, Trade, 85236.577, 164, B00, S10, 1
B00, Trade, 85237.250, 170, S04, B00, 1
B00, Trade, 85245.115, 171, P01, B00, 1
B00, Trade, 85261.615, 173, S16, B00, 1
B00, Trade, 85290.712, 167, B00, S18, 1
B00, Trade, 85301.192, 174, S09, B00, 1
B00, Trade, 85330.115, 173, S11, B00, 1
B00, Trade, 85336.962, 175, B00, S09, 1
B00, Trade, 85352.615, 164, B00, S03, 1
B00, Trade, 85357.654, 168, B00, S22, 1
B00, Trade, 85365.692, 175, S09, B00, 1
B00, Trade, 85389.558, 172, S11, B00, 1
B00, Trade, 85396.250, 168, B00, S03, 1
B00, Trade, 85410.769, 173, S17, B00, 1
B00, Trade, 85422.865, 172, B00, S17, 1
B00, Trade, 85429.077, 173, S07, B00, 1
B00, Trade, 85451.635, 170, B00, S16, 1
B00, Trade, 85452.096, 171, S03, B00, 1
B00, Trade, 85481.942, 173, S02, B00, 1
B00, Trade, 85491.942, 169, B00, S12, 1
B00, Trade, 85503.423, 171, S06, B00, 1
B00, Trade, 85536.096, 167, B00, S06, 1
B00, Trade, 85541.115, 170, S09, B00, 1
B00, Trade, 85549.712, 171, S21, B00, 1
B00, Trade, 85566.904, 162, B00, S13, 1
B00, Trade, 85569.558, 169, S07, B00, 1
B00, Trade, 85584.635, 172, B00, S05, 1
B00, Trade, 85603.846, 179, S13, B00, 1
