B00, 100
B00, Trade, 84975.058, 167, S18, B00, 1
B00, Trade, 84985.635, 176, B00, S02, 1
B00, Trade, 84992.962, 175, B00, S22, 1
B00, Trade, 85017.654, 172, B00, S18, 1
B00, Trade, 85029.904, 174, S21, B00, 1
B00, Trade, 85045.442, 171, B00, S17, 1
B00, Trade, 85049.442, 171, B00, S12, 1
B00, Trade, 85061.269, 172, S07, B00, 1
B00, Trade, 85069.808, 174, B00, S03, 1
B00, Trade, 85091.981, 170, S07, B00, 1
B00, Trade, 85100.192, 172, B00, S24, 1
B00, Trade, 85108.250, 174, S17, B00, 1
B00, Trade, 85130.538, 170, B00, S08, 1
B00, Trade, 85136.423, 172, S11, B00, 1
B00, Trade, 85152.750, 178, S09, B00, 1
B00, Trade, 85166.769, 171, B00, S19, 1
B00, Trade, 85181.250, 166, B00, S17, 1
B00, Trade, 85184.923, 171, S12, B00, 1
B00, Trade, 85193.346, 175, S12, B00, 1
B00, Trade, 85204.827, 172, B00, S06, 1
B00, Trade, 85221.769, 174, B00, S22, 1
B00, Trade, 85226.615, 171, B00, S09, 1
B00, Trade, 85241.019, 175, B00, S21, 1
B00, Trade, 85255.577, 167, S18, B00, 1
B00, Trade, 85270.885, 171, B00, S24, 1
B00, Trade, 85304.000, 179, P01, B00, 1
B00, Trade, 85316.519, 166, B00, S22, 1
B00, Trade, 85331.635, 173, P01, B00, 1
B00, Trade, 85358.692, 177, S15, B00, 1
B00, Trade, 85370.212, 173, S10, B00, 1
B00, Trade, 85380.577, 168, B00, S08, 1
B00, Trade, 85404.442, 176, S22, B00, 1
B00, Trade, 85412.327, 169, B00, S10, 1
B00, Trade, 85416.212, 168, B00, S17, 1
B00, Trade, 85438.904, 174, S04, B00, 1
B00, Trade, 85443.846, 169, B00, S17, 1
B00, Trade, 85461.327, 171, S08, B00, 1
B00, Trade, 85476.635, 173, B00, S02, 1
B00, Trade, 85508.519, 167, S06, B00, 1
B00, Trade, 85512.712, 174, S06, B00, 1
B00, Trade, 85527.115, 171, B00, S17, 1
B00, Trade, 85537.846, 173, B00, S21, 1
B00, Trade, 85547.654, 178, S07, B00, 1
B00, Trade, 85561.769, 177, B00, S09, 1
B00, Trade, 85569.750, 172, B00, S20, 1
B00, Trade, 85577.692, 179, S06, B00, 1
B00, Trade, 85591.808, 175, B00, S09, 1
B00, Trade, 85625.885, 173, S24, B00, 1
B00, Trade, 85647.442, 180, S04, B00, 1
B00, Trade, 85671.654, 173, B00, S18, 1
B00, Trade, 85688.385, 170, B00, S03, 1
B00, Trade, 85702.692, 176, S24, B00, 1
B00, Trade, 85714.250, 169, B00, S01, 1
B00, Trade, 85717.423, 170, S09, B00, 1
B00, Trade, 85728.192, 171, B00, S11, 1
B00, Trade, 85739.404, 173, S22, B00, 1
B00, Trade, 85753.962, 177, P01, B00, 1
B00, Trade, 85775.673, 168, B00, S21, 1
B00, Trade, 85787.231, 178, S24, B00, 1
B00, Trade, 85804.154, 177, S10, B00, 1
