B00, 100
B00, Trade, 85210.827, 161, S03, B00, 1
B00, Trade, 85213.865, 163, S00, B00, 1
B00, Trade, 85223.923, 165, B00, S21, 1
B00, Trade, 85234.981, 166, S19, B00, 1
B00, Trade, 85251.269, 170, P00, B00, 1
B00, Trade, 85265.577, 168, S01, B00, 1
B00, Trade, 85281.827, 169, S19, B00, 1
B00, Trade, 85287.115, 167, P00, B00, 1
B00, Trade, 85296.423, 191, B00, S01, 1
B00, Trade, 85322.077, 170, S13, B00, 1
B00, Trade, 85326.750, 164, S00, B00, 1
B00, Trade, 85334.077, 166, S01, B00, 1
B00, Trade, 85345.250, 165, S22, B00, 1
B00, Trade, 85355.635, 165, S02, B00, 1
B00, Trade, 85367.577, 166, S10, B00, 1
B00, Trade, 85385.942, 169, S03, B00, 1
B00, Trade, 85430.788, 165, S02, B00, 1
B00, Trade, 85435.865, 166, S02, B00, 1
B00, Trade, 85451.058, 171, B00, S17, 1
B00, Trade, 85459.365, 166, B00, S13, 1
B00, Trade, 85478.519, 161, B00, S18, 1
B00, Trade, 85483.154, 163, S01, B00, 1
B00, Trade, 85488.462, 167, B00, S07, 1
B00, Trade, 85499.808, 163, S01, B00, 1
B00, Trade, 85507.692, 163, B00, S03, 1
B00, Trade, 85523.096, 168, S02, B00, 1
B00, Trade, 85530.135, 168, B00, S07, 1
B00, Trade, 85540.904, 164, S08, B00, 1
B00, Trade, 85551.981, 166, S23, B00, 1
B00, Trade, 85567.500, 174, S16, B00, 1
B00, Trade, 85587.462, 164, S08, B00, 1
B00, Trade, 85593.115, 164, S23, B00, 1
B00, Trade, 85612.327, 169, B00, S01, 1
B00, Trade, 85617.231, 164, S22, B00, 1
B00, Trade, 85636.115, 157, B00, S02, 1
B00, Trade, 85650.462, 166, B00, S06, 1
B00, Trade, 85656.442, 166, S00, B00, 1
B00, Trade, 85681.288, 168, S07, B00, 1
B00, Trade, 85690.808, 164, P00, B00, 1
B00, Trade, 85699.192, 163, S20, B00, 1
B00, Trade, 85707.019, 160, B00, S03, 1
B00, Trade, 85716.731, 168, S01, B00, 1
B00, Trade, 85731.519, 162, B00, S06, 1
B00, Trade, 85735.923, 162, S02, B00, 1
B00, Trade, 85745.981, 173, S24, B00, 1
B00, Trade, 85762.538, 167, S04, B00, 1
B00, Trade, 85769.308, 171, S01, B00, 1
B00, Trade, 85773.981, 168, P00, B00, 1
B00, Trade, 85788.288, 162, B00, S00, 1
B00, Trade, 85797.788, 166, S14, B00, 1
B00, Trade, 85812.212, 166, P00, B00, 1
B00, Trade, 85822.750, 169, B00, S22, 1
B00, Trade, 85834.192, 173, B00, S08, 1
B00, Trade, 85838.981, 168, S08, B00, 1
B00, Trade, 85851.731, 163, B00, S22, 1
B00, Trade, 85855.827, 166, B00, S14, 1
B00, Trade, 85869.038, 172, S16, B00, 1
B00, Trade, 85883.942, 167, B00, S09, 1
B00, Trade, 85901.962, 167, S23, B00, 1
B00, Trade, 85913.192, 169, S01, B00, 1
B00, Trade, 85920.442, 166, S05, B00, 1
B00, Trade, 85929.000, 166, B00, S14, 1
B00, Trade, 85939.808, 161, S15, B00, 1
B00, Trade, 85946.077, 161, P00, B00, 1
B00, Trade, 85961.269, 174, S14, B00, 1
B00, Trade, 85973.462, 161, B00, S11, 1
B00, Trade, 85988.692, 165, B00, S07, 1
B00, Trade, 85996.385, 166, S05, B00, 1
B00, Trade, 86010.827, 173, S24, B00, 1
B00, Trade, 86039.481, 162, B00, S18, 1
B00, Trade, 86040.212, 163, S02, B00, 1
B00, Trade, 86046.904, 167, S08, B00, 1
B00, Trade, 86067.288, 158, B00, S12, 1
B00, Trade, 86082.404, 159, B00, S17, 1
B00, Trade, 86091.596, 162, P01, B00, 1
B00, Trade, 86101.827, 168, S09, B00, 1
B00, Trade, 86126.846, 161, B00, S02, 1
B00, Trade, 86132.538, 171, B00, S21, 1
B00, Trade, 86139.577, 163, S10, B00, 1
B00, Trade, 86149.346, 170, S19, B00, 1
B00, Trade, 86158.365, 169, S09, B00, 1
B00, Trade, 86170.673, 165, S05, B00, 1
B00, Trade, 86183.500, 169, B00, S16, 1
B00, Trade, 86192.538, 166, S01, B00, 1
B00, Trade, 86197.250, 164, S06, B00, 1
B00, Trade, 86212.750, 173, S05, B00, 1
B00, Trade, 86218.346, 173, S23, B00, 1
B00, Trade, 86230.135, 168, S05, B00, 1
B00, Trade, 86243.231, 165, S10, B00, 1
B00, Trade, 86250.500, 170, S22, B00, 1
B00, Trade, 86271.808, 170, B00, S07, 1
B00, Trade, 86278.365, 172, S06, B00, 1
B00, Trade, 86286.500, 172, S22, B00, 1
B00, Trade, 86296.808, 163, S08, B00, 1
B00, Trade, 86306.538, 168, B00, S11, 1
B00, Trade, 86317.942, 174, S10, B00, 1
B00, Trade, 86331.115, 168, S11, B00, 1
B00, Trade, 86365.135, 170, S04, B00, 1
B00, Trade, 86376.038, 171, S22, B00, 1
B00, Trade, 86386.462, 167, S03, B00, 1
B01, 100
B01, Trade, 85167.538, 168, S05, B01, 1
B01, Trade, 85188.981, 166, B01, S12, 1
B01, Trade, 85200.519, 161, B01, S19, 1
B01, Trade, 85208.692, 160, B01, S08, 1
B01, Trade, 85217.769, 166, S02, B01, 1
B01, Trade, 85250.481, 167, S19, B01, 1
B01, Trade, 85259.923, 166, B01, S06, 1
B01, Trade, 85266.519, 168, B01, S24, 1
B01, Trade, 85289.423, 158, B01, S16, 1
B01, Trade, 85300.115, 187, B01, S23, 1
B01, Trade, 85321.750, 165, B01, S17, 1
B01, Trade, 85330.577, 161, B01, S04, 1
B01, Trade, 85346.442, 161, B01, S11, 1
B01, Trade, 85349.481, 164, B01, S02, 1
B01, Trade, 85365.519, 161, P00, B01, 1
B01, Trade, 85372.038, 167, S19, B01, 1
B01, Trade, 85381.173, 170, B01, S07, 1
B01, Trade, 85386.115, 167, B01, S07, 1
B01, Trade, 85396.519, 165, B01, S22, 1
B01, Trade, 85413.288, 165, B01, S06, 1
B01, Trade, 85422.212, 166, B01, S05, 1
B01, Trade, 85432.135, 164, B01, S00, 1
B01, Trade, 85438.846, 169, B01, S06, 1
B01, Trade, 85445.308, 167, S23, B01, 1
B01, Trade, 85466.750, 167, B01, S19, 1
B01, Trade, 85482.788, 162, B01, S13, 1
B01, Trade, 85495.154, 164, B01, S24, 1
B01, Trade, 85497.038, 163, B01, S17, 1
B01, Trade, 85504.212, 164, B01, S14, 1
B01, Trade, 85518.788, 153, S17, B01, 1
B01, Trade, 85535.923, 163, B01, S21, 1
B01, Trade, 85546.096, 163, S17, B01, 1
B01, Trade, 85553.269, 162, B01, S16, 1
B01, Trade, 85568.365, 172, B01, S04, 1
B01, Trade, 85581.385, 159, B01, S03, 1
B01, Trade, 85594.635, 162, S14, B01, 1
B01, Trade, 85602.962, 174, S06, B01, 1
B01, Trade, 85613.923, 167, B01, S17, 1
B01, Trade, 85627.385, 162, B01, S11, 1
B01, Trade, 85642.346, 162, B01, S18, 1
B01, Trade, 85646.019, 164, B01, S15, 1
B01, Trade, 85658.173, 161, B01, S16, 1
B01, Trade, 85669.692, 163, B01, S06, 1
B01, Trade, 85684.192, 167, B01, S07, 1
B01, Trade, 85694.000, 169, B01, S06, 1
B01, Trade, 85703.308, 166, B01, S09, 1
B01, Trade, 85711.596, 172, B01, S20, 1
B01, Trade, 85735.635, 161, B01, S03, 1
B01, Trade, 85742.154, 169, S13, B01, 1
B01, Trade, 85745.019, 165, S23, B01, 1
B01, Trade, 85756.442, 166, S17, B01, 1
B01, Trade, 85767.250, 172, S03, B01, 1
B01, Trade, 85778.692, 162, B01, S16, 1
B01, Trade, 85785.288, 165, B01, S14, 1
B01, Trade, 85803.577, 162, B01, S19, 1
B01, Trade, 85808.385, 166, B01, S03, 1
B01, Trade, 85825.731, 167, P00, B01, 1
B01, Trade, 85829.077, 167, B01, S09, 1
B01, Trade, 85841.808, 166, S02, B01, 1
B01, Trade, 85857.885, 166, B01, S13, 1
B01, Trade, 85879.865, 168, B01, S21, 1
B01, Trade, 85901.942, 161, B01, S14, 1
B01, Trade, 85910.481, 165, S03, B01, 1
B01, Trade, 85932.096, 162, B01, S16, 1
B01, Trade, 85948.981, 159, B01, S14, 1
B01, Trade, 85951.750, 161, S01, B01, 1
B01, Trade, 85969.885, 163, B01, S05, 1
B01, Trade, 85974.750, 165, B01, S12, 1
B01, Trade, 85990.635, 168, B01, S17, 1
B01, Trade, 86009.192, 168, B01, S11, 1
B01, Trade, 86016.115, 166, S23, B01, 1
B01, Trade, 86028.846, 164, S21, B01, 1
B01, Trade, 86046.288, 166, B01, S05, 1
B01, Trade, 86065.212, 168, B01, S17, 1
B01, Trade, 86066.327, 170, S06, B01, 1
B01, Trade, 86076.885, 160, B01, S08, 1
B01, Trade, 86085.308, 157, S17, B01, 1
B01, Trade, 86095.750, 167, B01, S00, 1
B01, Trade, 86130.385, 165, B01, S14, 1
B01, Trade, 86144.788, 164, B01, S03, 1
B01, Trade, 86150.000, 166, B01, S14, 1
B01, Trade, 86153.423, 162, S03, B01, 1
B01, Trade, 86168.673, 165, B01, S07, 1
B01, Trade, 86179.808, 168, S06, B01, 1
B01, Trade, 86184.692, 175, P00, B01, 1
B01, Trade, 86193.481, 162, B01, S20, 1
B01, Trade, 86214.538, 168, S18, B01, 1
B01, Trade, 86235.173, 172, B01, S17, 1
B01, Trade, 86243.077, 164, S08, B01, 1
B01, Trade, 86267.327, 171, B01, S03, 1
B01, Trade, 86286.327, 170, B01, S14, 1
B01, Trade, 86299.865, 164, B01, S06, 1
B01, Trade, 86307.481, 169, B01, S09, 1
