B00, 100
B00, Trade, 85221.192, 173, S04, B00, 1
B00, Trade, 85225.654, 168, S24, B00, 1
B00, Trade, 85237.596, 174, S20, B00, 1
B00, Trade, 85244.231, 174, S11, B00, 1
B00, Trade, 85269.000, 175, S19, B00, 1
B00, Trade, 85272.904, 173, S23, B00, 1
B00, Trade, 85287.923, 173, S15, B00, 1
B00, Trade, 85298.769, 175, B00, S19, 1
B00, Trade, 85324.692, 174, S22, B00, 1
B00, Trade, 85335.712, 178, S09, B00, 1
B00, Trade, 85345.981, 173, S11, B00, 1
B00, Trade, 85356.827, 178, S09, B00, 1
B00, Trade, 85364.423, 178, S21, B00, 1
B00, Trade, 85384.712, 171, S06, B00, 1
B00, Trade, 85387.635, 172, B00, S22, 1
B00, Trade, 85405.173, 168, B00, S08, 1
B00, Trade, 85407.904, 171, S09, B00, 1
B00, Trade, 85430.000, 171, P01, B00, 1
B00, Trade, 85433.404, 175, S17, B00, 1
B00, Trade, 85449.173, 172, S10, B00, 1
B00, Trade, 85456.096, 169, B00, S05, 1
B00, Trade, 85481.885, 169, B00, S14, 1
B00, Trade, 85485.365, 167, S20, B00, 1
B00, Trade, 85494.481, 173, S11, B00, 1
B00, Trade, 85513.385, 172, B00, S00, 1
B00, Trade, 85528.462, 176, S12, B00, 1
B00, Trade, 85535.635, 175, S10, B00, 1
B00, Trade, 85557.596, 171, B00, S14, 1
B00, Trade, 85560.000, 172, S06, B00, 1
B00, Trade, 85570.596, 172, S11, B00, 1
B00, Trade, 85583.808, 175, B00, S09, 1
B00, Trade, 85587.846, 175, S16, B00, 1
B00, Trade, 85598.481, 177, S12, B00, 1
B00, Trade, 85607.327, 176, S14, B00, 1
B00, Trade, 85619.135, 170, S04, B00, 1
B00, Trade, 85627.538, 174, B00, S09, 1
B00, Trade, 85641.846, 181, S06, B00, 1
B00, Trade, 85644.385, 179, S12, B00, 1
B00, Trade, 85655.173, 179, S14, B00, 1
B00, Trade, 85671.692, 175, P01, B00, 1
B00, Trade, 85675.250, 180, S17, B00, 1
B00, Trade, 85686.327, 174, S16, B00, 1
B00, Trade, 85704.462, 174, S03, B00, 1
B00, Trade, 85714.692, 176, S24, B00, 1
B00, Trade, 85722.250, 177, S04, B00, 1
B00, Trade, 85729.865, 189, B00, S06, 1
B00, Trade, 85734.558, 183, S24, B00, 1
B00, Trade, 85756.038, 180, S12, B00, 1
